position_id,client_id,client_name,security_id,ticker,security_name,position_date,quantity,market_price,market_value,cost_basis,unrealised_pnl,currency,portfolio_id,region,sector,asset_class,custodian,source_system,validated,recon_status,days_since_update
POS-01391,CLT0012,Vanguard Emerging Markets,INE467B01029,TCS,Tata Consultancy Services,2025-02-07,80068,4025.28,322296119.04,294837205.76,27458913.28,INR,PORT-032,Americas,IT,Equity,Axis Bank Custody,Bloomberg AIM,True,Matched,2
POS-01392,CLT0001,Tata Investment Corp,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-01-11,74891,1613.94,120869580.54,108839655.95,12029924.59,INR,PORT-036,APAC,Pharma,Equity,Deutsche Bank,In-house,False,Pending,3
POS-01393,CLT0004,HDFC Pension Fund,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-06-21,105340,1535.3,161728502.0,151580722.71,10147779.29,INR,PORT-011,APAC,Pharma,Equity,HDFC Bank Custody,Simcorp,True,Break,8
POS-01394,CLT0009,Emirates NBD Asset Mgmt,INE213A01029,MARUTI,Maruti Suzuki India Ltd,2024-08-12,111870,12615.33,1411276967.1,1301188732.11,110088234.99,INR,PORT-040,EMEA,Auto,Equity,Axis Bank Custody,In-house,True,Matched,2
POS-01395,CLT0010,Abu Dhabi Investment Auth,INE040A01034,HDFCBANK,HDFC Bank Ltd,2024-02-18,74484,1627.43,121217496.12,122814341.2,-1596845.08,INR,PORT-013,EMEA,Banking,Equity,HDFC Bank Custody,Bloomberg AIM,True,Matched,0
POS-01396,CLT0013,GIC Private Ltd Singapore,INE009A01021,INFY,Infosys Ltd,2025-04-20,80274,1444.6,115963820.4,121960166.74,-5996346.34,INR,PORT-004,APAC,IT,Equity,Axis Bank Custody,In-house,True,Matched,9
POS-01397,CLT0005,Kotak Mahindra AMC,INE154A01025,ITC,ITC Ltd,2025-02-03,102718,461.43,47397166.74,43511235.97,3885930.77,INR,PORT-045,APAC,FMCG,Equity,Citi India,Simcorp,True,Matched,8
POS-01398,CLT0012,Vanguard Emerging Markets,INE038A01020,HINDALCO,Hindalco Industries Ltd,2025-01-31,46572,625.38,29125197.36,27346357.2,1778840.16,INR,PORT-027,Americas,Metals,Equity,Citi India,Simcorp,False,Matched,10
POS-01399,CLT0004,HDFC Pension Fund,INE020B01018,NTPC,NTPC Ltd,2024-03-21,39432,341.94,13483378.08,14574725.94,-1091347.86,INR,PORT-046,APAC,Utilities,Equity,Axis Bank Custody,Charles River,True,Matched,2
POS-01400,CLT0001,Tata Investment Corp,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-07-25,103635,1536.16,159199941.6,170474354.46,-11274412.86,INR,PORT-026,APAC,Pharma,Equity,HDFC Bank Custody,Simcorp,True,Break,2
POS-01401,CLT0005,Kotak Mahindra AMC,INE414G01012,ADANIENT,Adani Enterprises Ltd,2024-07-06,97733,2218.22,216793295.26,223003854.74,-6210559.48,INR,PORT-023,APAC,Conglomerate,Equity,Axis Bank Custody,In-house,True,Break,6
POS-01402,CLT0002,Aditya Birla Capital,INE031A01017,POWERGRID,Power Grid Corp of India,2024-04-23,52849,300.92,15903321.08,15889429.2,13891.88,INR,PORT-049,APAC,Utilities,Equity,HDFC Bank Custody,Charles River,True,Matched,0
POS-01403,CLT0006,LIC of India,INE075A01022,WIPRO,Wipro Ltd,2024-11-02,103241,485.6,50133829.6,50736122.86,-602293.26,INR,PORT-004,APAC,IT,Equity,Deutsche Bank,Simcorp,True,Matched,1
POS-01404,CLT0003,SBI Life Insurance,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-06-10,182146,1739.57,316855717.22,285955940.25,30899776.97,INR,PORT-026,APAC,Pharma,Equity,HDFC Bank Custody,Simcorp,True,Matched,0
POS-01405,CLT0003,SBI Life Insurance,INE414G01012,ADANIENT,Adani Enterprises Ltd,2024-07-20,80605,2431.89,196022493.45,206242505.41,-10220011.96,INR,PORT-001,APAC,Conglomerate,Equity,Deutsche Bank,Charles River,True,Matched,7
POS-01406,CLT0004,HDFC Pension Fund,INE038A01020,HINDALCO,Hindalco Industries Ltd,2024-07-11,121664,631.47,76827166.08,79844974.5,-3017808.42,INR,PORT-015,APAC,Metals,Equity,Citi India,In-house,True,Break,2
POS-01407,CLT0013,GIC Private Ltd Singapore,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-05-11,195878,1571.22,307767431.16,313276327.25,-5508896.09,INR,PORT-045,APAC,Pharma,Equity,HDFC Bank Custody,Charles River,True,Matched,10
POS-01408,CLT0013,GIC Private Ltd Singapore,INE213A01029,MARUTI,Maruti Suzuki India Ltd,2025-01-11,28282,11862.08,335483346.56,338599237.71,-3115891.15,INR,PORT-007,APAC,Auto,Equity,Axis Bank Custody,Simcorp,True,Matched,8
POS-01409,CLT0008,Nippon India MF,INE414G01012,ADANIENT,Adani Enterprises Ltd,2025-03-08,160215,2482.95,397805834.25,411417419.22,-13611584.97,INR,PORT-033,APAC,Conglomerate,Equity,HDFC Bank Custody,Simcorp,True,Matched,8
POS-01410,CLT0003,SBI Life Insurance,INE467B01029,TCS,Tata Consultancy Services,2025-05-08,120589,3800.04,458243023.56,402812995.86,55430027.7,INR,PORT-003,APAC,IT,Equity,Citi India,In-house,True,Matched,5
POS-01411,CLT0015,Norges Bank Investment Mgmt,INE038A01020,HINDALCO,Hindalco Industries Ltd,2024-05-16,103458,660.44,68327801.52,58452362.05,9875439.47,INR,PORT-011,EMEA,Metals,Equity,Deutsche Bank,In-house,True,Pending,5
POS-01412,CLT0010,Abu Dhabi Investment Auth,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,2025-01-22,51416,1425.84,73310989.44,71935615.97,1375373.47,INR,PORT-048,EMEA,Telecom,Equity,Citi India,Simcorp,True,Matched,5
POS-01413,CLT0002,Aditya Birla Capital,INE090A01021,ICICIBANK,ICICI Bank Ltd,2024-09-14,93516,,,109779191.24,12941855.56,INR,PORT-027,APAC,Banking,Equity,Deutsche Bank,In-house,True,Matched,6
POS-01414,CLT0007,ICICI Prudential AMC,INE031A01017,POWERGRID,Power Grid Corp of India,2025-03-29,36809,341.42,12567328.78,11394030.18,1173298.6,INR,PORT-013,APAC,Utilities,Equity,Citi India,Charles River,True,Matched,5
POS-01415,CLT0011,BlackRock India Fund,INE585B01010,AXISBANK,Axis Bank Ltd,2025-02-19,147249,960.15,141381127.35,149753533.68,-8372406.33,INR,PORT-025,Americas,Banking,Equity,Axis Bank Custody,Charles River,True,Break,5
POS-01416,CLT0003,SBI Life Insurance,INE009A01021,INFY,Infosys Ltd,2024-06-08,154741,1622.62,251085841.42,231296736.64,19789104.78,INR,PORT-027,APAC,IT,Equity,Axis Bank Custody,Simcorp,True,Pending,2
POS-01417,CLT0014,Temasek Holdings,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-01-21,13089,1626.09,21283892.01,22331042.57,-1047150.56,INR,PORT-006,APAC,Pharma,Equity,HDFC Bank Custody,In-house,True,Matched,0
POS-01418,CLT0009,Emirates NBD Asset Mgmt,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-06-10,135113,245.39,33155379.07,35687574.47,-2532195.4,INR,PORT-014,EMEA,Energy,Equity,HDFC Bank Custody,Simcorp,False,Matched,3
POS-01419,CLT0003,SBI Life Insurance,INE075A01022,WIPRO,Wipro Ltd,2024-01-29,98713,553.96,54683053.48,44732800.65,9950252.83,INR,PORT-035,APAC,IT,Equity,Citi India,In-house,False,Break,2
POS-01420,CLT0010,Abu Dhabi Investment Auth,INE361B01024,HCLTECH,HCL Technologies Ltd,2024-04-03,175393,1719.16,301528629.88,282784268.04,18744361.84,INR,PORT-017,EMEA,IT,Equity,Citi India,Simcorp,False,Break,9
POS-01421,CLT0014,Temasek Holdings,INE467B01029,TCS,Tata Consultancy Services,2024-02-26,187600,3906.07,732778732.0,762597219.59,-29818487.59,INR,PORT-024,APAC,IT,Equity,Deutsche Bank,Charles River,False,Break,1
POS-01422,CLT0004,HDFC Pension Fund,INE001A01036,SBIN,State Bank of India,2025-04-30,146703,736.39,108030622.17,114699215.72,-6668593.55,INR,PORT-050,APAC,Banking,Equity,Deutsche Bank,Simcorp,True,Matched,4
POS-01423,CLT0001,Tata Investment Corp,INE585B01010,AXISBANK,Axis Bank Ltd,2024-03-13,61521,1006.83,61941188.43,67088503.7,-5147315.27,INR,PORT-036,APAC,Banking,Equity,Deutsche Bank,Simcorp,True,Matched,1
POS-01424,CLT0013,GIC Private Ltd Singapore,INE467B01029,TCS,Tata Consultancy Services,2024-07-23,86768,4259.84,369617797.12,294357026.45,75260770.67,INR,PORT-027,APAC,IT,Equity,HDFC Bank Custody,In-house,True,Matched,7
POS-01425,CLT0008,Nippon India MF,INE038A01020,HINDALCO,Hindalco Industries Ltd,2025-01-25,112647,649.11,73120294.17,77646648.9,-4526354.73,INR,PORT-031,APAC,Metals,Equity,Axis Bank Custody,In-house,True,Break,4
POS-01426,CLT0004,HDFC Pension Fund,INE020B01018,NTPC,NTPC Ltd,2025-04-16,4969,356.58,1771846.02,1530704.71,241141.31,INR,PORT-030,APAC,Utilities,Equity,Citi India,Charles River,False,Break,3
POS-01427,CLT0002,Aditya Birla Capital,INE002A01018,RELIANCE,Reliance Industries Ltd,2024-08-06,154487,3076.67,475305518.29,450711805.29,24593713.0,INR,PORT-020,APAC,Energy,Equity,Citi India,Simcorp,True,Break,1
POS-01428,CLT0005,Kotak Mahindra AMC,INE020B01018,NTPC,NTPC Ltd,2024-06-09,97987,370.97,36350237.39,36409287.7,-59050.31,INR,PORT-035,APAC,Utilities,Equity,Deutsche Bank,Charles River,True,Matched,4
POS-01429,CLT0014,Temasek Holdings,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-01-12,59833,1743.37,104311057.21,103188210.63,1122846.58,INR,PORT-018,APAC,Pharma,Equity,HDFC Bank Custody,Simcorp,True,Break,5
POS-01430,CLT0012,Vanguard Emerging Markets,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-08-20,189694,286.12,54275247.28,52392152.89,1883094.39,INR,PORT-022,Americas,Energy,Equity,Citi India,In-house,True,Matched,7
POS-01431,CLT0009,Emirates NBD Asset Mgmt,INE154A01025,ITC,ITC Ltd,2024-08-05,21580,450.47,9721142.6,9831828.2,-110685.6,INR,PORT-009,EMEA,FMCG,Equity,Axis Bank Custody,Charles River,True,Break,6
POS-01432,CLT0010,Abu Dhabi Investment Auth,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,2024-11-19,24167,6949.89,167957991.63,155596055.39,12361936.24,INR,PORT-039,EMEA,NBFC,Equity,Citi India,Charles River,False,Break,7
POS-01433,CLT0009,Emirates NBD Asset Mgmt,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,2024-07-15,122089,1439.98,175805718.22,175048038.19,757680.03,INR,PORT-019,EMEA,Telecom,Equity,Citi India,Bloomberg AIM,True,Break,10
POS-01434,CLT0006,LIC of India,INE020B01018,NTPC,NTPC Ltd,2024-10-24,60002,343.17,20590886.34,22618153.88,-2027267.54,INR,PORT-037,APAC,Utilities,Equity,Citi India,Simcorp,True,Break,5
POS-01435,CLT0004,HDFC Pension Fund,INE213A01029,MARUTI,Maruti Suzuki India Ltd,2024-01-30,74725,13621.86,1017893488.5,842154745.19,175738743.31,INR,PORT-003,APAC,Auto,Equity,HDFC Bank Custody,In-house,True,Break,6
POS-01436,CLT0007,ICICI Prudential AMC,INE018A01030,LARSEN,Larsen & Toubro Ltd,2025-04-17,163197,3986.82,650637063.54,598272061.99,52365001.55,INR,PORT-030,APAC,Infrastructure,Equity,Axis Bank Custody,Charles River,True,Break,6
POS-01437,CLT0008,Nippon India MF,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,2024-07-30,52784,6482.49,342171752.16,331617362.76,10554389.4,INR,PORT-013,APAC,NBFC,Equity,Citi India,Bloomberg AIM,True,Break,0
POS-01438,CLT0008,Nippon India MF,INE213A01029,MARUTI,Maruti Suzuki India Ltd,2024-08-17,146339,13282.25,1943711182.75,1763997131.95,179714050.8,INR,PORT-024,APAC,Auto,Equity,Citi India,Bloomberg AIM,True,Matched,7
POS-01439,CLT0002,Aditya Birla Capital,INE002A01018,RELIANCE,Reliance Industries Ltd,2025-04-29,41835,2917.63,122059051.05,124047520.87,-1988469.82,INR,PORT-050,APAC,Energy,Equity,Deutsche Bank,Simcorp,True,Break,6
POS-01440,CLT0007,ICICI Prudential AMC,INE090A01021,ICICIBANK,ICICI Bank Ltd,2024-02-25,7644,1236.89,9454787.16,8058968.17,1395818.99,INR,PORT-041,APAC,Banking,Equity,Citi India,Simcorp,False,Matched,3
POS-01441,CLT0001,Tata Investment Corp,INE040A01034,HDFCBANK,HDFC Bank Ltd,2024-08-28,68749,1564.2,107537185.8,106009801.12,1527384.68,INR,PORT-026,APAC,Banking,Equity,Deutsche Bank,Charles River,True,Break,0
POS-01442,CLT0013,GIC Private Ltd Singapore,INE002A01018,RELIANCE,Reliance Industries Ltd,2024-06-26,101390,3093.3,313629687.0,281677784.5,31951902.5,INR,PORT-031,APAC,Energy,Equity,Citi India,Simcorp,True,Matched,2
POS-01443,CLT0002,Aditya Birla Capital,INE040A01034,HDFCBANK,HDFC Bank Ltd,2024-01-02,133564,1671.28,223222841.92,196260871.4,26961970.52,INR,PORT-010,APAC,Banking,Equity,HDFC Bank Custody,In-house,False,Pending,7
POS-01444,CLT0002,Aditya Birla Capital,INE075A01022,WIPRO,Wipro Ltd,2025-03-03,131460,470.85,61897941.0,63816905.51,-1918964.51,INR,PORT-031,APAC,IT,Equity,HDFC Bank Custody,Bloomberg AIM,True,Matched,2
POS-01445,CLT0002,Aditya Birla Capital,INE467B01029,TCS,Tata Consultancy Services,2024-03-16,114206,3906.99,446201699.94,404282263.67,41919436.27,INR,PORT-045,APAC,IT,Equity,Deutsche Bank,Charles River,False,Matched,5
POS-01446,CLT0010,Abu Dhabi Investment Auth,INE018A01030,LARSEN,Larsen & Toubro Ltd,2025-01-15,141895,3286.65,466359201.75,514992937.43,-48633735.68,INR,PORT-027,EMEA,Infrastructure,Equity,Citi India,Simcorp,True,Matched,3
POS-01447,CLT0013,GIC Private Ltd Singapore,INE213A01029,MARUTI,Maruti Suzuki India Ltd,2024-03-26,107378,13318.4,1430103155.2,1210362869.02,219740286.18,INR,PORT-003,APAC,Auto,Equity,Citi India,Bloomberg AIM,True,Matched,3
POS-01448,CLT0012,Vanguard Emerging Markets,INE002A01018,RELIANCE,Reliance Industries Ltd,2025-03-23,183515,2772.2,508740283.0,484413956.66,24326326.34,INR,PORT-016,Americas,Energy,Equity,Deutsche Bank,In-house,True,Break,8
POS-01449,CLT0002,Aditya Birla Capital,INE361B01024,HCLTECH,HCL Technologies Ltd,2024-01-04,182704,1506.09,275168667.36,302198044.14,-27029376.78,INR,PORT-036,APAC,IT,Equity,Axis Bank Custody,Simcorp,True,Matched,7
POS-01450,CLT0012,Vanguard Emerging Markets,INE031A01017,POWERGRID,Power Grid Corp of India,2024-06-08,79797,341.8,27274614.6,25378319.81,1896294.79,INR,PORT-043,Americas,Utilities,Equity,Citi India,Simcorp,True,Break,1
POS-01451,CLT0007,ICICI Prudential AMC,INE018A01030,LARSEN,Larsen & Toubro Ltd,2024-03-28,49213,3348.92,164810399.96,161155579.99,3654819.97,INR,PORT-012,APAC,Infrastructure,Equity,Deutsche Bank,Bloomberg AIM,True,Matched,9
POS-01452,CLT0013,GIC Private Ltd Singapore,INE020B01018,NTPC,NTPC Ltd,2025-01-26,101313,329.91,33424171.83,36858801.63,-3434629.8,INR,PORT-026,APAC,Utilities,Equity,Deutsche Bank,Bloomberg AIM,False,Matched,6
POS-01453,CLT0011,BlackRock India Fund,INE020B01018,NTPC,NTPC Ltd,2024-06-18,9384,386.83,3630012.72,3364321.73,265690.99,INR,PORT-040,Americas,Utilities,Equity,Axis Bank Custody,Charles River,False,Matched,0
POS-01454,CLT0006,LIC of India,INE090A01021,ICICIBANK,ICICI Bank Ltd,2024-07-21,164782,1242.62,204761408.84,192891892.73,11869516.11,INR,PORT-012,APAC,Banking,Equity,HDFC Bank Custody,Charles River,True,Matched,0
POS-01455,CLT0009,Emirates NBD Asset Mgmt,INE009A01021,INFY,Infosys Ltd,2025-01-30,96351,1505.37,145043904.87,134845746.96,10198157.91,INR,PORT-008,EMEA,IT,Equity,HDFC Bank Custody,In-house,False,Matched,6
POS-01456,CLT0015,Norges Bank Investment Mgmt,INE020B01018,NTPC,NTPC Ltd,2024-02-25,49176,337.38,16590998.88,16427210.78,163788.1,INR,PORT-022,EMEA,Utilities,Equity,HDFC Bank Custody,Charles River,False,Matched,1
POS-01457,CLT0002,Aditya Birla Capital,INE040A01034,HDFCBANK,HDFC Bank Ltd,2025-02-16,177899,1641.7,292056788.3,302045992.01,-9989203.71,INR,PORT-041,APAC,Banking,Equity,Axis Bank Custody,Charles River,True,Matched,4
POS-01458,CLT0013,GIC Private Ltd Singapore,INE090A01021,ICICIBANK,ICICI Bank Ltd,2025-01-15,69616,1122.79,78164148.64,89368220.4,-11204071.76,INR,PORT-006,APAC,Banking,Equity,Deutsche Bank,Charles River,True,Matched,9
POS-01459,CLT0014,Temasek Holdings,INE020B01018,NTPC,NTPC Ltd,2024-05-22,101413,374.47,37976126.11,33855634.57,4120491.54,INR,PORT-036,APAC,Utilities,Equity,Axis Bank Custody,Charles River,True,Break,9
POS-01460,CLT0005,Kotak Mahindra AMC,INE467B01029,TCS,Tata Consultancy Services,2024-02-08,58008,3666.4,212680531.2,225497293.61,-12816762.41,INR,PORT-011,APAC,IT,Equity,Deutsche Bank,Simcorp,True,Matched,5
POS-01461,CLT0009,Emirates NBD Asset Mgmt,INE009A01021,INFY,Infosys Ltd,2024-11-22,46343,,,63977329.33,-1487964.7,INR,PORT-029,EMEA,IT,Equity,HDFC Bank Custody,In-house,False,Matched,3
POS-01462,CLT0012,Vanguard Emerging Markets,INE038A01020,HINDALCO,Hindalco Industries Ltd,2024-04-10,80958,652.39,52816189.62,48250818.49,4565371.13,INR,PORT-004,Americas,Metals,Equity,Deutsche Bank,In-house,True,Matched,5
POS-01463,CLT0013,GIC Private Ltd Singapore,INE031A01017,POWERGRID,Power Grid Corp of India,2024-06-10,98553,320.07,31543858.71,29445392.67,2098466.04,INR,PORT-012,APAC,Utilities,Equity,Citi India,Charles River,True,Matched,6
POS-01464,CLT0012,Vanguard Emerging Markets,INE031A01017,POWERGRID,Power Grid Corp of India,2025-03-28,161803,317.4,51356272.2,44056259.93,7300012.27,INR,PORT-005,Americas,Utilities,Equity,Citi India,Charles River,False,Matched,3
POS-01465,CLT0001,Tata Investment Corp,INE020B01018,NTPC,NTPC Ltd,2025-01-05,47966,374.57,17966624.62,16366955.11,1599669.51,INR,PORT-025,APAC,Utilities,Equity,Citi India,Charles River,True,Matched,2
POS-01466,CLT0002,Aditya Birla Capital,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-08-01,10424,1776.02,18513232.48,14943456.02,3569776.46,INR,PORT-014,APAC,Pharma,Equity,HDFC Bank Custody,Charles River,True,Matched,9
POS-01467,CLT0005,Kotak Mahindra AMC,INE009A01021,INFY,Infosys Ltd,2024-03-03,186472,1399.0,260874328.0,247705969.84,13168358.16,INR,PORT-017,APAC,IT,Equity,HDFC Bank Custody,Simcorp,True,Matched,1
POS-01468,CLT0012,Vanguard Emerging Markets,INE009A01021,INFY,Infosys Ltd,2024-04-27,135802,1507.85,204769045.7,203882872.4,886173.3,INR,PORT-006,Americas,IT,Equity,Axis Bank Custody,In-house,True,Matched,7
POS-01469,CLT0009,Emirates NBD Asset Mgmt,INE075A01022,WIPRO,Wipro Ltd,2024-02-07,118576,564.7,66959867.2,64032473.46,2927393.74,INR,PORT-048,EMEA,IT,Equity,HDFC Bank Custody,Simcorp,True,Matched,7
POS-01470,CLT0009,Emirates NBD Asset Mgmt,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,2024-01-04,6398,,,9228484.28,94425.4,INR,PORT-044,EMEA,Telecom,Equity,Citi India,In-house,True,Matched,7
POS-01471,CLT0010,Abu Dhabi Investment Auth,INE040A01034,HDFCBANK,HDFC Bank Ltd,2024-07-07,121747,1629.68,198408650.96,177343806.29,21064844.67,INR,PORT-050,EMEA,Banking,Equity,HDFC Bank Custody,Charles River,False,Matched,4
POS-01472,CLT0004,HDFC Pension Fund,INE009A01021,INFY,Infosys Ltd,2024-08-23,32622,1587.04,51772418.88,43560205.59,8212213.29,INR,PORT-035,APAC,IT,Equity,Deutsche Bank,Bloomberg AIM,True,Matched,4
POS-01473,CLT0011,BlackRock India Fund,INE075A01022,WIPRO,Wipro Ltd,2024-05-10,58936,489.34,28839742.24,28335987.51,503754.73,INR,PORT-036,Americas,IT,Equity,Deutsche Bank,Simcorp,False,Matched,8
POS-01474,CLT0003,SBI Life Insurance,INE018A01030,LARSEN,Larsen & Toubro Ltd,2024-08-15,166543,3880.42,646256788.06,516869183.34,129387604.72,INR,PORT-034,APAC,Infrastructure,Equity,Citi India,Simcorp,True,Matched,5
POS-01475,CLT0014,Temasek Holdings,INE018A01030,LARSEN,Larsen & Toubro Ltd,2025-03-19,165912,3858.79,640219566.48,567228024.17,72991542.31,INR,PORT-044,APAC,Infrastructure,Equity,Citi India,Bloomberg AIM,True,Matched,2
POS-01476,CLT0005,Kotak Mahindra AMC,INE001A01036,SBIN,State Bank of India,2025-05-13,131419,836.81,109972733.39,91972807.61,17999925.78,INR,PORT-033,APAC,Banking,Equity,HDFC Bank Custody,In-house,True,Matched,5
POS-01477,CLT0003,SBI Life Insurance,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,2024-02-10,72686,7059.63,513136266.18,512606108.21,530157.97,INR,PORT-001,APAC,NBFC,Equity,HDFC Bank Custody,In-house,True,Pending,8
POS-01478,CLT0014,Temasek Holdings,INE031A01017,POWERGRID,Power Grid Corp of India,2024-05-25,126417,299.59,37873269.03,39966669.15,-2093400.12,INR,PORT-013,APAC,Utilities,Equity,HDFC Bank Custody,In-house,True,Matched,5
POS-01479,CLT0007,ICICI Prudential AMC,INE009A01021,INFY,Infosys Ltd,2024-12-31,75859,1514.3,114873283.7,106511710.66,8361573.04,INR,PORT-041,APAC,IT,Equity,Deutsche Bank,Simcorp,True,Matched,6
POS-01480,CLT0014,Temasek Holdings,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-05-02,151475,1805.12,273430552.0,235666762.12,37763789.88,INR,PORT-028,APAC,Pharma,Equity,HDFC Bank Custody,Bloomberg AIM,True,Matched,8
POS-01481,CLT0003,SBI Life Insurance,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-03-15,84411,1566.23,132207040.53,146525556.88,-14318516.35,INR,PORT-030,APAC,Pharma,Equity,HDFC Bank Custody,Charles River,True,Matched,10
POS-01482,CLT0014,Temasek Holdings,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-12-18,128323,1818.56,233363074.88,216461825.86,16901249.02,INR,PORT-031,APAC,Pharma,Equity,Deutsche Bank,Charles River,True,Matched,8
POS-01483,CLT0003,SBI Life Insurance,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,2024-04-16,190784,6778.0,1293133952.0,1314597829.77,-21463877.77,INR,PORT-047,APAC,NBFC,Equity,Deutsche Bank,Bloomberg AIM,True,Matched,6
POS-01484,CLT0006,LIC of India,INE018A01030,LARSEN,Larsen & Toubro Ltd,2024-05-05,70860,3428.35,242932881.0,241325516.54,1607364.46,INR,PORT-015,APAC,Infrastructure,Equity,Deutsche Bank,Simcorp,True,Matched,8
POS-01485,CLT0013,GIC Private Ltd Singapore,INE038A01020,HINDALCO,Hindalco Industries Ltd,2024-09-11,51653,680.72,35161230.16,32206209.98,2955020.18,INR,PORT-011,APAC,Metals,Equity,HDFC Bank Custody,Simcorp,True,Matched,7
POS-01486,CLT0009,Emirates NBD Asset Mgmt,INE467B01029,TCS,Tata Consultancy Services,2024-05-19,134930,3958.23,534083973.9,539056556.85,-4972582.95,INR,PORT-048,EMEA,IT,Equity,Citi India,In-house,True,Matched,5
POS-01487,CLT0012,Vanguard Emerging Markets,INE066A01021,ONGC,Oil & Natural Gas Corp,2025-03-15,57637,285.65,16464009.05,14849104.0,1614905.05,INR,PORT-002,Americas,Energy,Equity,Axis Bank Custody,Simcorp,True,Pending,6
POS-01488,CLT0012,Vanguard Emerging Markets,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-04-21,97747,1745.09,170577312.23,139597271.31,30980040.92,INR,PORT-026,Americas,Pharma,Equity,Deutsche Bank,Charles River,True,Matched,3
POS-01489,CLT0010,Abu Dhabi Investment Auth,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,2024-11-16,61372,1252.51,76869043.72,73024501.6,3844542.12,INR,PORT-007,EMEA,Telecom,Equity,Citi India,Charles River,True,Matched,8
POS-01490,CLT0012,Vanguard Emerging Markets,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,2024-01-19,4978,7696.72,38314272.16,35770057.94,2544214.22,INR,PORT-028,Americas,NBFC,Equity,Deutsche Bank,In-house,False,Matched,3
POS-01491,CLT0007,ICICI Prudential AMC,INE361B01024,HCLTECH,HCL Technologies Ltd,2025-01-10,175356,1460.9,256177580.4,265706969.69,-9529389.29,INR,PORT-028,APAC,IT,Equity,HDFC Bank Custody,Bloomberg AIM,False,Matched,6
