perf_id,client_id,client_name,security_id,ticker,security_name,portfolio_id,performance_date,period,portfolio_return,benchmark_return,benchmark_name,alpha,sharpe_ratio,volatility,region,currency,validated,data_complete
PERF-00875,CLT0011,BlackRock India Fund,INE066A01021,ONGC,Oil & Natural Gas Corp,PORT-022,2025-02-17,3M,-0.0042,0.1075,NIFTY Energy,-0.1117,0.927,0.2494,Americas,INR,True,True
PERF-00876,CLT0014,Temasek Holdings,INE075A01022,WIPRO,Wipro Ltd,PORT-021,2025-03-12,1Y,0.1846,-0.0891,NIFTY IT,0.2737,0.608,0.3309,APAC,INR,True,True
PERF-00877,CLT0001,Tata Investment Corp,INE090A01021,ICICIBANK,ICICI Bank Ltd,PORT-039,2024-09-03,1W,0.1693,-0.0166,NIFTY Bank,0.1859,1.358,0.0974,APAC,INR,True,True
PERF-00878,CLT0008,Nippon India MF,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-023,2024-11-30,6M,0.2116,0.0818,NIFTY Energy,0.1298,1.787,0.1028,APAC,INR,True,True
PERF-00879,CLT0005,Kotak Mahindra AMC,INE361B01024,HCLTECH,HCL Technologies Ltd,PORT-010,2024-05-08,6M,0.0717,0.1962,NIFTY IT,-0.1245,1.564,0.0791,APAC,INR,True,True
PERF-00880,CLT0007,ICICI Prudential AMC,INE040A01034,HDFCBANK,HDFC Bank Ltd,PORT-008,2024-04-13,6M,0.0447,0.1821,NIFTY Bank,-0.1374,1.009,0.293,APAC,INR,True,True
PERF-00881,CLT0004,HDFC Pension Fund,INE361B01024,HCLTECH,HCL Technologies Ltd,PORT-050,2024-10-26,1M,0.1241,0.153,NIFTY IT,-0.0289,0.168,0.2382,APAC,INR,False,True
PERF-00882,CLT0012,Vanguard Emerging Markets,INE020B01018,NTPC,NTPC Ltd,PORT-014,2024-12-19,YTD,-0.1189,0.1504,NIFTY Infrastructure,-0.2693,1.275,0.2763,Americas,INR,False,True
PERF-00883,CLT0015,Norges Bank Investment Mgmt,INE361B01024,HCLTECH,HCL Technologies Ltd,PORT-048,2024-09-28,1D,0.0356,-0.098,NIFTY IT,0.1336,1.486,0.2933,EMEA,INR,True,True
PERF-00884,CLT0004,HDFC Pension Fund,INE414G01012,ADANIENT,Adani Enterprises Ltd,PORT-022,2024-03-07,1D,-0.0567,-0.0424,NIFTY 500,-0.0143,1.654,0.3392,APAC,INR,True,True
PERF-00885,CLT0005,Kotak Mahindra AMC,INE585B01010,AXISBANK,Axis Bank Ltd,PORT-047,2024-05-19,6M,-0.1397,0.0092,NIFTY Bank,-0.1489,2.161,0.2748,APAC,INR,True,True
PERF-00886,CLT0012,Vanguard Emerging Markets,INE361B01024,HCLTECH,HCL Technologies Ltd,PORT-029,2024-11-11,1Y,0.0676,-0.0271,NIFTY IT,0.0947,1.324,0.1113,Americas,INR,True,True
PERF-00887,CLT0012,Vanguard Emerging Markets,INE001A01036,SBIN,State Bank of India,PORT-040,2024-09-25,1Y,-0.1264,0.1498,NIFTY Bank,-0.2762,2.409,0.2258,Americas,INR,True,True
PERF-00888,CLT0010,Abu Dhabi Investment Auth,INE001A01036,SBIN,State Bank of India,PORT-001,2025-01-17,1M,0.0515,-0.0151,NIFTY Bank,0.0666,2.807,0.1503,EMEA,INR,True,True
PERF-00889,CLT0008,Nippon India MF,INE213A01029,MARUTI,Maruti Suzuki India Ltd,PORT-012,2024-05-20,3M,0.0113,-0.06,NIFTY Auto,0.0713,0.196,0.0612,APAC,INR,True,True
PERF-00890,CLT0008,Nippon India MF,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,PORT-009,2024-01-20,6M,-0.0388,0.0572,NIFTY Pharma,-0.096,,0.3239,APAC,INR,True,False
PERF-00891,CLT0015,Norges Bank Investment Mgmt,INE090A01021,ICICIBANK,ICICI Bank Ltd,PORT-010,2024-12-08,6M,0.0663,0.1915,NIFTY Bank,-0.1252,0.52,0.2388,EMEA,INR,True,True
PERF-00892,CLT0004,HDFC Pension Fund,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,PORT-016,2024-11-21,6M,0.1135,0.0466,NIFTY Financial Services,0.0669,-0.434,0.1263,APAC,INR,True,True
PERF-00893,CLT0002,Aditya Birla Capital,INE040A01034,HDFCBANK,HDFC Bank Ltd,PORT-001,2024-05-04,1M,0.186,-0.0402,NIFTY Bank,0.2262,1.572,0.2259,APAC,INR,True,True
PERF-00894,CLT0010,Abu Dhabi Investment Auth,INE020B01018,NTPC,NTPC Ltd,PORT-044,2024-10-16,3M,0.0372,0.1358,NIFTY Infrastructure,-0.0986,0.258,0.0561,EMEA,INR,True,True
PERF-00895,CLT0008,Nippon India MF,INE075A01022,WIPRO,Wipro Ltd,PORT-012,2025-01-15,1M,-0.1222,-0.0316,NIFTY IT,-0.0906,0.786,0.2061,APAC,INR,True,True
PERF-00896,CLT0001,Tata Investment Corp,INE031A01017,POWERGRID,Power Grid Corp of India,PORT-045,2024-05-07,6M,-0.0905,-0.0599,NIFTY Infrastructure,-0.0306,1.279,0.2349,APAC,INR,False,True
PERF-00897,CLT0009,Emirates NBD Asset Mgmt,INE009A01021,INFY,Infosys Ltd,PORT-040,2024-07-26,YTD,0.0233,-0.0909,NIFTY IT,0.1142,0.58,0.2573,EMEA,INR,True,True
PERF-00898,CLT0003,SBI Life Insurance,INE020B01018,NTPC,NTPC Ltd,PORT-048,2025-01-28,6M,-0.0489,0.1772,NIFTY Infrastructure,-0.2261,2.845,0.2411,APAC,INR,True,True
PERF-00899,CLT0012,Vanguard Emerging Markets,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,PORT-041,2024-07-18,1D,0.0766,0.0526,NIFTY Financial Services,0.024,2.901,0.1548,Americas,INR,True,True
PERF-00900,CLT0001,Tata Investment Corp,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,PORT-012,2024-07-05,YTD,-0.0612,0.0491,NIFTY Pharma,-0.1103,1.741,0.2923,APAC,INR,True,True
PERF-00901,CLT0002,Aditya Birla Capital,INE361B01024,HCLTECH,HCL Technologies Ltd,PORT-015,2025-01-28,1M,-0.1299,0.1175,NIFTY IT,-0.2474,0.739,0.1573,APAC,INR,False,True
PERF-00902,CLT0011,BlackRock India Fund,INE031A01017,POWERGRID,Power Grid Corp of India,PORT-030,2024-01-14,YTD,0.1852,0.1893,NIFTY Infrastructure,-0.0041,0.552,0.2492,Americas,INR,True,True
PERF-00903,CLT0012,Vanguard Emerging Markets,INE585B01010,AXISBANK,Axis Bank Ltd,PORT-038,2024-04-25,6M,0.0959,-0.0605,NIFTY Bank,0.1564,-0.226,0.3114,Americas,INR,True,True
PERF-00904,CLT0008,Nippon India MF,INE075A01022,WIPRO,Wipro Ltd,PORT-031,2024-02-20,YTD,-0.0231,0.1617,NIFTY IT,-0.1848,2.506,0.0984,APAC,INR,True,True
PERF-00905,CLT0004,HDFC Pension Fund,INE213A01029,MARUTI,Maruti Suzuki India Ltd,PORT-030,2025-04-06,1D,0.1548,0.0584,NIFTY Auto,0.0964,0.831,0.069,APAC,INR,True,True
PERF-00906,CLT0014,Temasek Holdings,INE361B01024,HCLTECH,HCL Technologies Ltd,PORT-007,2024-04-07,1D,-0.0143,-0.0689,NIFTY IT,0.0546,2.224,0.096,APAC,INR,True,True
PERF-00907,CLT0001,Tata Investment Corp,INE001A01036,SBIN,State Bank of India,PORT-024,2024-04-06,1M,-0.0244,0.1819,NIFTY Bank,-0.2063,0.123,0.2752,APAC,INR,False,True
PERF-00908,CLT0015,Norges Bank Investment Mgmt,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,PORT-026,2025-05-06,1D,0.1106,0.0891,NIFTY Financial Services,0.0215,0.585,0.1286,EMEA,INR,True,True
PERF-00909,CLT0008,Nippon India MF,INE001A01036,SBIN,State Bank of India,PORT-006,2024-10-26,1M,0.0776,0.0814,NIFTY Bank,-0.0038,0.1,0.1956,APAC,INR,False,True
PERF-00910,CLT0002,Aditya Birla Capital,INE009A01021,INFY,Infosys Ltd,PORT-003,2024-01-07,3M,0.1214,-0.0085,NIFTY IT,0.1299,0.793,0.2982,APAC,INR,True,True
PERF-00911,CLT0001,Tata Investment Corp,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-011,2024-08-04,1W,0.0649,0.0215,NIFTY Energy,0.0434,0.048,0.141,APAC,INR,True,True
PERF-00912,CLT0003,SBI Life Insurance,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,PORT-017,2024-03-16,1W,0.2043,0.0395,NIFTY Pharma,0.1648,1.327,0.3444,APAC,INR,True,True
PERF-00913,CLT0001,Tata Investment Corp,INE001A01036,SBIN,State Bank of India,PORT-002,2024-02-08,6M,-0.0695,0.0448,NIFTY Bank,-0.1143,1.654,0.0922,APAC,INR,True,True
PERF-00914,CLT0009,Emirates NBD Asset Mgmt,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-029,2024-06-11,1M,0.208,0.1068,NIFTY Energy,0.1012,0.007,0.3142,EMEA,INR,True,True
PERF-00915,CLT0010,Abu Dhabi Investment Auth,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-002,2024-06-01,1W,-0.0393,0.0125,NIFTY Media,-0.0518,1.56,0.2716,EMEA,INR,False,True
PERF-00916,CLT0010,Abu Dhabi Investment Auth,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-041,2024-09-07,1M,0.0243,0.0025,NIFTY Energy,0.0218,1.225,0.2432,EMEA,INR,False,True
PERF-00917,CLT0015,Norges Bank Investment Mgmt,INE020B01018,NTPC,NTPC Ltd,PORT-039,2024-09-23,1W,0.1552,-0.0592,NIFTY Infrastructure,0.2144,1.1,0.2231,EMEA,INR,True,True
PERF-00918,CLT0009,Emirates NBD Asset Mgmt,INE090A01021,ICICIBANK,ICICI Bank Ltd,PORT-017,2024-04-19,1W,,-0.0243,NIFTY Bank,,,0.1706,EMEA,INR,True,False
PERF-00919,CLT0008,Nippon India MF,INE467B01029,TCS,Tata Consultancy Services,PORT-029,2024-06-29,YTD,-0.1256,0.0398,NIFTY IT,-0.1654,0.717,0.1161,APAC,INR,True,True
PERF-00920,CLT0015,Norges Bank Investment Mgmt,INE213A01029,MARUTI,Maruti Suzuki India Ltd,PORT-023,2024-11-19,3M,0.172,0.1534,NIFTY Auto,0.0186,0.169,0.1785,EMEA,INR,True,True
PERF-00921,CLT0012,Vanguard Emerging Markets,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-014,2024-08-01,6M,,-0.0653,NIFTY Infrastructure,,,0.0562,Americas,INR,False,False
PERF-00922,CLT0012,Vanguard Emerging Markets,INE467B01029,TCS,Tata Consultancy Services,PORT-026,2024-10-31,1M,0.0342,-0.0827,NIFTY IT,0.1169,2.867,0.1497,Americas,INR,False,True
PERF-00923,CLT0015,Norges Bank Investment Mgmt,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,PORT-001,2024-01-20,1W,0.0735,0.0669,NIFTY Pharma,0.0066,2.309,0.0988,EMEA,INR,False,True
PERF-00924,CLT0004,HDFC Pension Fund,INE031A01017,POWERGRID,Power Grid Corp of India,PORT-034,2024-01-14,1Y,-0.0272,-0.0724,NIFTY Infrastructure,0.0452,0.544,0.0898,APAC,INR,True,True
PERF-00925,CLT0012,Vanguard Emerging Markets,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-036,2024-12-30,3M,-0.036,-0.053,NIFTY Energy,0.017,0.312,0.2151,Americas,INR,True,True
PERF-00926,CLT0002,Aditya Birla Capital,INE075A01022,WIPRO,Wipro Ltd,PORT-013,2024-07-06,6M,0.1559,-0.0308,NIFTY IT,0.1867,2.585,0.1959,APAC,INR,True,True
PERF-00927,CLT0011,BlackRock India Fund,INE154A01025,ITC,ITC Ltd,PORT-050,2024-06-28,1M,-0.0986,-0.0268,NIFTY FMCG,-0.0718,1.157,0.3245,Americas,INR,True,True
PERF-00928,CLT0010,Abu Dhabi Investment Auth,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-016,2024-07-01,YTD,0.2332,0.1423,NIFTY Infrastructure,0.0909,2.448,0.1187,EMEA,INR,True,True
PERF-00929,CLT0012,Vanguard Emerging Markets,INE066A01021,ONGC,Oil & Natural Gas Corp,PORT-002,2025-04-21,3M,-0.049,-0.0433,NIFTY Energy,-0.0057,1.74,0.1322,Americas,INR,True,True
PERF-00930,CLT0010,Abu Dhabi Investment Auth,INE154A01025,ITC,ITC Ltd,PORT-049,2024-09-05,1W,,0.107,NIFTY FMCG,,,0.3307,EMEA,INR,True,False
PERF-00931,CLT0004,HDFC Pension Fund,INE154A01025,ITC,ITC Ltd,PORT-015,2024-12-13,1W,,0.1678,NIFTY FMCG,,,0.2404,APAC,INR,True,False
PERF-00932,CLT0009,Emirates NBD Asset Mgmt,INE154A01025,ITC,ITC Ltd,PORT-004,2024-09-13,1Y,0.2395,0.0823,NIFTY FMCG,0.1572,0.133,0.2525,EMEA,INR,True,True
PERF-00933,CLT0011,BlackRock India Fund,INE040A01034,HDFCBANK,HDFC Bank Ltd,PORT-002,2024-06-29,YTD,-0.0944,0.027,NIFTY Bank,-0.1214,2.428,0.1362,Americas,INR,False,True
PERF-00934,CLT0013,GIC Private Ltd Singapore,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-042,2024-10-25,3M,0.2139,0.1074,NIFTY Media,0.1065,0.68,0.3181,APAC,INR,True,True
PERF-00935,CLT0004,HDFC Pension Fund,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-047,2024-12-06,1M,0.1059,0.0412,NIFTY Media,0.0647,0.009,0.1827,APAC,INR,True,True
PERF-00936,CLT0003,SBI Life Insurance,INE020B01018,NTPC,NTPC Ltd,PORT-047,2025-03-15,1M,-0.0823,0.1159,NIFTY Infrastructure,-0.1982,1.965,0.117,APAC,INR,True,True
PERF-00937,CLT0012,Vanguard Emerging Markets,INE414G01012,ADANIENT,Adani Enterprises Ltd,PORT-004,2024-05-30,YTD,0.232,-0.0438,NIFTY 500,0.2758,2.834,0.2106,Americas,INR,True,True
PERF-00938,CLT0010,Abu Dhabi Investment Auth,INE009A01021,INFY,Infosys Ltd,PORT-031,2024-02-12,1M,0.059,0.072,NIFTY IT,-0.013,0.617,0.2605,EMEA,INR,True,True
PERF-00939,CLT0011,BlackRock India Fund,INE001A01036,SBIN,State Bank of India,PORT-008,2024-04-11,1D,,-0.0971,NIFTY Bank,,,0.102,Americas,INR,True,False
PERF-00940,CLT0013,GIC Private Ltd Singapore,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-026,2024-03-22,6M,0.0746,-0.0141,NIFTY Media,0.0887,-0.059,0.1914,APAC,INR,True,False
PERF-00941,CLT0010,Abu Dhabi Investment Auth,INE361B01024,HCLTECH,HCL Technologies Ltd,PORT-045,2024-04-29,1Y,0.1211,-0.0787,NIFTY IT,0.1998,2.677,0.1782,EMEA,INR,True,True
PERF-00942,CLT0013,GIC Private Ltd Singapore,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-034,2024-05-04,6M,0.0227,-0.0018,NIFTY Energy,0.0245,1.59,0.0943,APAC,INR,True,False
PERF-00943,CLT0010,Abu Dhabi Investment Auth,INE009A01021,INFY,Infosys Ltd,PORT-023,2024-01-16,1M,-0.1198,0.1741,NIFTY IT,-0.2939,-0.461,0.2773,EMEA,INR,True,True
PERF-00944,CLT0009,Emirates NBD Asset Mgmt,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,PORT-006,2024-09-05,1Y,0.1982,0.1642,NIFTY Pharma,0.034,2.639,0.0793,EMEA,INR,True,True
PERF-00945,CLT0005,Kotak Mahindra AMC,INE020B01018,NTPC,NTPC Ltd,PORT-031,2024-11-03,6M,0.2031,-0.0933,NIFTY Infrastructure,0.2964,0.139,0.0928,APAC,INR,True,True
PERF-00946,CLT0015,Norges Bank Investment Mgmt,INE585B01010,AXISBANK,Axis Bank Ltd,PORT-022,2024-09-04,YTD,,-0.0561,NIFTY Bank,,,0.1834,EMEA,INR,True,False
PERF-00947,CLT0012,Vanguard Emerging Markets,INE040A01034,HDFCBANK,HDFC Bank Ltd,PORT-039,2025-03-09,1W,0.0348,0.0158,NIFTY Bank,0.019,-0.072,0.2099,Americas,INR,True,True
PERF-00948,CLT0013,GIC Private Ltd Singapore,INE038A01020,HINDALCO,Hindalco Industries Ltd,PORT-034,2024-06-22,3M,-0.0807,0.111,NIFTY Metal,-0.1917,-0.003,0.1165,APAC,INR,True,True
PERF-00949,CLT0004,HDFC Pension Fund,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-012,2024-10-24,1W,-0.0445,0.1039,NIFTY Media,-0.1484,0.39,0.2686,APAC,INR,True,True
PERF-00950,CLT0014,Temasek Holdings,INE031A01017,POWERGRID,Power Grid Corp of India,PORT-049,2025-05-01,YTD,0.1949,0.1396,NIFTY Infrastructure,0.0553,1.547,0.0969,APAC,INR,True,True
PERF-00951,CLT0005,Kotak Mahindra AMC,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,PORT-002,2024-06-02,YTD,0.0744,-0.0981,NIFTY Pharma,0.1725,0.797,0.1425,APAC,INR,True,True
PERF-00952,CLT0010,Abu Dhabi Investment Auth,INE038A01020,HINDALCO,Hindalco Industries Ltd,PORT-032,2024-07-18,YTD,-0.1456,0.0787,NIFTY Metal,-0.2243,2.566,0.2154,EMEA,INR,False,True
PERF-00953,CLT0011,BlackRock India Fund,INE001A01036,SBIN,State Bank of India,PORT-032,2025-01-21,1W,0.0236,0.1219,NIFTY Bank,-0.0983,0.584,0.259,Americas,INR,True,True
PERF-00954,CLT0014,Temasek Holdings,INE414G01012,ADANIENT,Adani Enterprises Ltd,PORT-027,2024-03-04,1M,-0.1407,-0.0686,NIFTY 500,-0.0721,0.633,0.0612,APAC,INR,True,True
PERF-00955,CLT0003,SBI Life Insurance,INE020B01018,NTPC,NTPC Ltd,PORT-019,2024-03-09,YTD,-0.0693,-0.0216,NIFTY Infrastructure,-0.0477,0.04,0.0955,APAC,INR,False,True
PERF-00956,CLT0006,LIC of India,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-023,2024-09-06,6M,0.0794,0.1873,NIFTY Media,-0.1079,-0.218,0.112,APAC,INR,True,True
PERF-00957,CLT0012,Vanguard Emerging Markets,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,PORT-025,2024-05-18,1Y,0.0354,0.1571,NIFTY Pharma,-0.1217,0.089,0.169,Americas,INR,True,True
PERF-00958,CLT0007,ICICI Prudential AMC,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-008,2024-12-10,1W,-0.0509,0.0649,NIFTY Media,-0.1158,2.876,0.0516,APAC,INR,True,True
PERF-00959,CLT0010,Abu Dhabi Investment Auth,INE066A01021,ONGC,Oil & Natural Gas Corp,PORT-042,2024-09-09,YTD,0.0488,0.023,NIFTY Energy,0.0258,0.384,0.1258,EMEA,INR,True,True
PERF-00960,CLT0007,ICICI Prudential AMC,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-006,2025-02-07,1Y,0.2273,0.0928,NIFTY Energy,0.1345,2.797,0.3313,APAC,INR,False,True
PERF-00961,CLT0006,LIC of India,INE009A01021,INFY,Infosys Ltd,PORT-012,2024-12-04,6M,-0.0008,0.003,NIFTY IT,-0.0038,2.51,0.1865,APAC,INR,True,True
PERF-00962,CLT0007,ICICI Prudential AMC,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,PORT-018,2024-03-14,3M,-0.0466,0.0647,NIFTY Financial Services,-0.1113,1.185,0.3258,APAC,INR,True,True
PERF-00963,CLT0009,Emirates NBD Asset Mgmt,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,PORT-041,2024-05-01,3M,0.0832,0.1363,NIFTY Financial Services,-0.0531,,0.2181,EMEA,INR,False,False
PERF-00964,CLT0011,BlackRock India Fund,INE075A01022,WIPRO,Wipro Ltd,PORT-017,2025-04-08,1D,0.0041,0.1538,NIFTY IT,-0.1497,0.3,0.273,Americas,INR,True,True
PERF-00965,CLT0008,Nippon India MF,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-005,2024-09-25,1W,0.2394,-0.006,NIFTY Infrastructure,0.2454,-0.445,0.3203,APAC,INR,True,True
PERF-00966,CLT0001,Tata Investment Corp,INE031A01017,POWERGRID,Power Grid Corp of India,PORT-035,2024-07-16,1M,0.0475,0.0459,NIFTY Infrastructure,0.0016,0.112,0.1206,APAC,INR,False,True
PERF-00967,CLT0015,Norges Bank Investment Mgmt,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,PORT-035,2025-05-14,1Y,0.0357,-0.0634,NIFTY Pharma,0.0991,0.491,0.337,EMEA,INR,True,True
PERF-00968,CLT0009,Emirates NBD Asset Mgmt,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,PORT-004,2025-03-23,1M,-0.0286,-0.099,NIFTY Financial Services,0.0704,2.467,0.0773,EMEA,INR,True,True
PERF-00969,CLT0007,ICICI Prudential AMC,INE020B01018,NTPC,NTPC Ltd,PORT-007,2025-01-05,6M,0.015,0.0569,NIFTY Infrastructure,-0.0419,1.361,0.2781,APAC,INR,True,True
PERF-00970,CLT0004,HDFC Pension Fund,INE066A01021,ONGC,Oil & Natural Gas Corp,PORT-003,2024-05-04,YTD,0.0568,0.0367,NIFTY Energy,0.0201,1.036,0.2388,APAC,INR,True,True
PERF-00971,CLT0001,Tata Investment Corp,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-013,2025-05-19,1Y,-0.0728,-0.088,NIFTY Media,0.0152,0.786,0.1207,APAC,INR,True,True
PERF-00972,CLT0005,Kotak Mahindra AMC,INE009A01021,INFY,Infosys Ltd,PORT-024,2025-04-07,3M,-0.0265,-0.0506,NIFTY IT,0.0241,2.357,0.2206,APAC,INR,True,True
PERF-00973,CLT0008,Nippon India MF,INE075A01022,WIPRO,Wipro Ltd,PORT-013,2025-01-20,1M,-0.0941,0.0843,NIFTY IT,-0.1784,0.074,0.1593,APAC,INR,True,True
PERF-00974,CLT0009,Emirates NBD Asset Mgmt,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-048,2024-08-20,3M,0.2448,0.0075,NIFTY Infrastructure,0.2373,1.245,0.2655,EMEA,INR,True,True
PERF-00975,CLT0006,LIC of India,INE020B01018,NTPC,NTPC Ltd,PORT-009,2024-12-15,YTD,0.0691,-0.087,NIFTY Infrastructure,0.1561,2.104,0.0558,APAC,INR,True,True
PERF-00976,CLT0004,HDFC Pension Fund,INE040A01034,HDFCBANK,HDFC Bank Ltd,PORT-013,2024-05-20,6M,-0.1101,0.1983,NIFTY Bank,-0.3084,0.966,0.0606,APAC,INR,True,True
PERF-00977,CLT0001,Tata Investment Corp,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,PORT-041,2024-02-22,1W,-0.0014,0.0029,NIFTY Financial Services,-0.0043,2.527,0.1847,APAC,INR,True,True
PERF-00978,CLT0013,GIC Private Ltd Singapore,INE040A01034,HDFCBANK,HDFC Bank Ltd,PORT-027,2025-01-07,1W,-0.0193,0.1679,NIFTY Bank,-0.1872,2.252,0.3358,APAC,INR,True,True
PERF-00979,CLT0010,Abu Dhabi Investment Auth,INE009A01021,INFY,Infosys Ltd,PORT-007,2025-05-05,YTD,0.0038,0.1607,NIFTY IT,-0.1569,1.596,0.1289,EMEA,INR,True,True
PERF-00980,CLT0001,Tata Investment Corp,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-043,2025-01-05,1Y,-0.0061,0.0738,NIFTY Infrastructure,-0.0799,-0.279,0.2127,APAC,INR,True,True
PERF-00981,CLT0007,ICICI Prudential AMC,INE020B01018,NTPC,NTPC Ltd,PORT-039,2024-12-26,1W,0.0656,0.1673,NIFTY Infrastructure,-0.1017,0.164,0.1626,APAC,INR,True,True
PERF-00982,CLT0010,Abu Dhabi Investment Auth,INE467B01029,TCS,Tata Consultancy Services,PORT-016,2024-06-26,1D,-0.1169,0.1711,NIFTY IT,-0.288,1.404,0.2247,EMEA,INR,True,True
PERF-00983,CLT0007,ICICI Prudential AMC,INE038A01020,HINDALCO,Hindalco Industries Ltd,PORT-031,2024-11-12,1Y,0.157,0.0936,NIFTY Metal,0.0634,2.504,0.1653,APAC,INR,True,True
PERF-00984,CLT0008,Nippon India MF,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,PORT-035,2024-12-18,6M,0.0886,0.1511,NIFTY Financial Services,-0.0625,2.328,0.2692,APAC,INR,True,True
PERF-00985,CLT0011,BlackRock India Fund,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-014,2024-07-27,1Y,0.0246,-0.0571,NIFTY Infrastructure,0.0817,1.74,0.1412,Americas,INR,True,True
PERF-00986,CLT0012,Vanguard Emerging Markets,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-008,2024-05-17,1D,0.2498,0.1764,NIFTY Media,0.0734,0.654,0.0849,Americas,INR,True,True
PERF-00987,CLT0013,GIC Private Ltd Singapore,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,PORT-020,2025-04-18,1D,-0.0945,0.1235,NIFTY Pharma,-0.218,2.093,0.0971,APAC,INR,True,True
PERF-00988,CLT0006,LIC of India,INE040A01034,HDFCBANK,HDFC Bank Ltd,PORT-041,2024-09-30,3M,-0.0543,0.0734,NIFTY Bank,-0.1277,2.201,0.207,APAC,INR,True,True
PERF-00989,CLT0006,LIC of India,INE585B01010,AXISBANK,Axis Bank Ltd,PORT-016,2024-03-09,1Y,0.0006,-0.0481,NIFTY Bank,0.0487,2.701,0.1041,APAC,INR,True,True
PERF-00990,CLT0007,ICICI Prudential AMC,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-001,2024-12-29,6M,0.1278,-0.0892,NIFTY Energy,0.217,-0.218,0.251,APAC,INR,True,True
PERF-00991,CLT0003,SBI Life Insurance,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-046,2025-03-22,6M,0.0114,-0.0705,NIFTY Infrastructure,0.0819,1.98,0.0683,APAC,INR,True,True
PERF-00992,CLT0012,Vanguard Emerging Markets,INE213A01029,MARUTI,Maruti Suzuki India Ltd,PORT-047,2024-01-31,1W,0.1649,0.0944,NIFTY Auto,0.0705,0.358,0.2706,Americas,INR,True,True
PERF-00993,CLT0007,ICICI Prudential AMC,INE585B01010,AXISBANK,Axis Bank Ltd,PORT-004,2024-12-22,1D,-0.014,-0.0233,NIFTY Bank,0.0093,2.129,0.3474,APAC,INR,True,True
PERF-00994,CLT0002,Aditya Birla Capital,INE467B01029,TCS,Tata Consultancy Services,PORT-030,2024-02-15,1W,0.1579,-0.0932,NIFTY IT,0.2511,0.122,0.1683,APAC,INR,False,True
PERF-00995,CLT0005,Kotak Mahindra AMC,INE020B01018,NTPC,NTPC Ltd,PORT-015,2024-12-08,6M,0.1208,-0.0713,NIFTY Infrastructure,0.1921,1.49,0.2481,APAC,INR,True,True
PERF-00996,CLT0015,Norges Bank Investment Mgmt,INE090A01021,ICICIBANK,ICICI Bank Ltd,PORT-016,2025-02-24,1M,-0.1437,0.1136,NIFTY Bank,-0.2573,0.517,0.2256,EMEA,INR,True,True
PERF-00997,CLT0007,ICICI Prudential AMC,INE154A01025,ITC,ITC Ltd,PORT-038,2025-02-03,1Y,0.169,0.0288,NIFTY FMCG,0.1402,1.575,0.3117,APAC,INR,True,True
PERF-00998,CLT0014,Temasek Holdings,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-009,2024-04-24,1Y,0.0864,0.1605,NIFTY Media,-0.0741,0.848,0.1111,APAC,INR,True,True
